occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,Vacancy,Power Outage
0.5,0.262,0.262,0.0,0.0,0.0,0.0,0.297,0.635,0.635,0.0,0.0,0.0797,0,0
0.5,0.262,0.262,0.0,0.0,0.0,0.0,0.297,0.635,0.635,0.0,0.0,0.0,0,0
0.5,0.262,0.262,0.0,0.0,0.0,0.0,0.297,0.635,0.635,0.0,0.0,0.0,0,0
0.5,0.253,0.253,0.0,0.0,0.0,0.0,0.304,0.645,0.645,0.0,0.0,0.0,0,0
0.5,0.253,0.253,0.0,0.0,0.0,0.0,0.304,0.645,0.645,0.0,0.0,0.0,0,0
0.5,0.253,0.253,0.0,0.0,0.0,0.0,0.304,0.645,0.645,0.0,0.0,0.0,0,0
0.5,0.253,0.253,0.0,0.0,0.0,0.0,0.304,0.645,0.645,0.0,0.0,0.0,0,0
0.5,0.246,0.246,0.0,0.0,0.0,0.0,0.297,0.654,0.654,0.0,0.0,0.0,0,0
0.5,0.246,0.246,0.0,0.0,0.0,0.0,0.297,0.654,0.654,0.0,0.0,0.0,0,0
0.5,0.246,0.246,0.0,0.0,0.0,0.0,0.297,0.654,0.654,0.0,0.0,0.0,0,0
0.5,0.246,0.246,0.0,0.0,0.0,0.0,0.297,0.654,0.654,0.0,0.0,0.0,0,0
0.5,0.244,0.244,0.0,0.0,0.0,0.0,0.325,0.654,0.654,0.0,0.0,0.0,0,0
0.5,0.244,0.244,0.0,0.0,0.0,0.0,0.325,0.654,0.654,0.0,0.0,0.319,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0797,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.319,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0797,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0851,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0797,0,0
0.5,0.277,0.277,0.0,0.0,0.0,0.0,0.402,0.682,0.682,0.0,0.0,0.0797,0,0
0.5,0.277,0.277,0.0,0.0,0.0,0.0,0.402,0.682,0.682,0.0,0.0,0.0797,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.522,0.522,0.0,0.0,0.0,0.0,0.597,0.701,0.701,0.0,0.0,0.0,0,0
0.5,0.507,0.507,0.0,0.0,0.0,0.0,0.625,0.673,0.673,0.0,0.0,0.0,0,0
0.5,0.507,0.507,0.0,0.0,0.0,0.0,0.625,0.673,0.673,0.0,0.0,0.148,0,0
0.5,0.507,0.507,0.0,0.0,0.0,0.0,0.625,0.673,0.673,0.0,0.0,0.197,0,0
1.0,0.964,0.964,0.0,0.0,0.0,0.0,0.993,0.88,0.88,0.0,0.0,0.0,0,0
1.0,0.775,0.775,0.0,0.0,0.0,0.0,0.965,0.843,0.843,0.0,0.0,0.0,0,0
1.0,0.412,0.412,0.0,0.0,0.0,0.0,0.611,0.654,0.654,0.0,0.0,0.0,0,0
1.0,0.412,0.412,0.0,0.0,0.0,0.0,0.611,0.654,0.654,0.0,0.0,0.0,0,0
1.0,0.412,0.412,0.0,0.0,0.0,0.0,0.611,0.654,0.654,0.0,0.0,0.0,0,0
1.0,0.363,0.363,0.0,0.0,0.0,0.0,0.541,0.607,0.607,0.0,0.0,0.0,0,0
1.0,0.363,0.363,0.0,0.0,0.0,0.0,0.541,0.607,0.607,0.0,0.0,0.0,0,0
1.0,0.363,0.363,0.0,0.0,0.0,0.0,0.541,0.607,0.607,0.0,0.0,0.0,0,0
1.0,0.363,0.363,0.0,0.0,0.0,0.0,0.541,0.607,0.607,0.0,0.0,0.0,0,0
1.0,0.149,0.149,0.0,0.0,0.0,0.0,0.478,0.57,0.57,0.0,0.0,0.0,0,0
1.0,0.149,0.149,0.0,0.0,0.0,0.0,0.478,0.57,0.57,0.0,0.0,0.0,0,0
1.0,0.149,0.149,0.0,0.0,0.0,0.0,0.478,0.57,0.57,0.0,0.0,0.0,0,0
1.0,0.149,0.149,0.0,0.0,0.0,0.0,0.478,0.57,0.57,0.0,0.0,0.0,0,0
1.0,0.0864,0.0864,0.0,0.0,0.0,0.0,0.409,0.56,0.56,0.0,0.0,0.0,0,0
1.0,0.0864,0.0864,0.0,0.0,0.0,0.0,0.409,0.56,0.56,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0797,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0797,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.319,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0797,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.147,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0734,0,0
0.5,0.201,0.201,0.0,0.0,0.0,0.0,0.43,0.579,0.579,0.0,0.0,0.0,0,0
0.5,0.201,0.201,0.0,0.0,0.0,0.0,0.43,0.579,0.579,0.0,0.0,0.14,0,0
0.5,0.201,0.201,0.0,0.0,0.0,0.0,0.43,0.579,0.579,0.0,0.0,0.164,0,0
0.5,0.201,0.201,0.0,0.0,0.0,0.0,0.43,0.579,0.579,0.0,0.0,0.0,0,0
0.5,0.248,0.248,0.0,0.0,0.0,0.0,0.457,0.626,0.626,0.0,0.0,0.0,0,0
0.5,0.248,0.248,0.0,0.0,0.0,0.0,0.457,0.626,0.626,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0797,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0797,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.319,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.159,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0797,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.445,0.445,0.0,0.0,0.0,0.0,0.569,0.729,0.729,0.0,0.0,0.0,0,0
0.5,0.445,0.445,0.0,0.0,0.0,0.0,0.569,0.729,0.729,0.0,0.0,0.0,0,0
0.5,0.445,0.445,0.0,0.0,0.0,0.0,0.569,0.729,0.729,0.263,0.0,0.0,0,0
0.5,0.445,0.445,0.0,0.333,0.0,0.0,0.569,0.729,0.729,0.336,0.0,0.0,0,0
0.5,0.522,0.522,0.0,1.0,0.933,0.0,0.597,0.701,0.701,0.318,0.322,0.0,0,0
0.5,0.522,0.522,0.0,1.0,1.0,0.0,0.597,0.701,0.701,0.449,0.0674,0.0,0,0
0.5,0.522,0.522,0.0,1.0,0.933,0.0,0.597,0.701,0.701,0.245,0.322,0.0,0,0
0.5,0.522,0.522,0.0,0.933,0.0,0.0667,0.597,0.701,0.701,0.0,0.247,0.0,0,0
0.5,0.507,0.507,0.0,0.0,0.0,1.0,0.625,0.673,0.673,0.0,0.775,0.0,0,0
0.5,0.507,0.507,0.0,0.0,0.0,1.0,0.625,0.673,0.673,0.0,0.603,0.0,0,0
0.5,0.507,0.507,0.0,0.0,0.0,0.0667,0.625,0.673,0.673,0.0,0.195,0.0,0,0
0.5,0.507,0.507,0.0,0.0,0.0,0.0,0.625,0.673,0.673,0.0,0.0,0.0,0,0
0.5,0.412,0.412,0.0,0.0,0.0,0.0,0.611,0.654,0.654,0.285,0.0,0.0,0,0
0.5,0.412,0.412,0.0,0.333,0.0,0.0,0.611,0.654,0.654,0.281,0.0,0.0,0,0
0.5,0.412,0.412,0.0,1.0,0.0,0.0,0.611,0.654,0.654,0.292,0.0,0.0,0,0
0.5,0.412,0.412,0.0,1.0,0.0,0.0,0.611,0.654,0.654,0.661,0.0,0.0,0,0
0.5,0.363,0.363,0.0,1.0,0.0,0.0,0.541,0.607,0.607,0.204,0.0,0.319,0,0
0.5,0.363,0.363,0.0,1.0,0.0,0.0,0.541,0.607,0.607,0.0,0.0,0.0797,0,0
0.5,0.363,0.363,0.0,1.0,0.0,0.0,0.541,0.607,0.607,0.0,0.0,0.0,0,0
0.5,0.363,0.363,0.0,0.0667,0.0,0.0,0.541,0.607,0.607,0.0,0.0,0.0,0,0
0.5,0.149,0.149,0.0,0.0,0.0,0.0,0.478,0.57,0.57,0.0,0.0,0.138,0,0
0.5,0.149,0.149,0.0,0.0,0.0,0.0,0.478,0.57,0.57,0.0,0.0,0.0461,0,0
0.5,0.149,0.149,0.0,0.0,0.0,0.0,0.478,0.57,0.57,0.0,0.0,0.0,0,0
0.5,0.149,0.149,0.0,0.0,0.0,0.0,0.478,0.57,0.57,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0797,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0797,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.154,0,0
1.0,0.262,0.262,0.0,0.0,0.0,0.0,0.367,0.635,0.635,0.0,0.0,0.0245,0,0
1.0,0.262,0.262,0.0,0.0,0.0,0.0,0.367,0.635,0.635,0.0,0.0,0.0,0,0
1.0,0.262,0.262,0.0,0.0,0.0,0.0,0.367,0.635,0.635,0.0,0.0,0.0,0,0
1.0,0.262,0.262,0.0,0.0,0.0,0.0,0.367,0.635,0.635,0.0,0.0,0.0842,0,0
0.5,0.269,0.269,0.0,0.0,0.0,0.0,0.29,0.635,0.635,0.0,0.0,0.0,0,0
0.5,0.269,0.269,0.0,0.0,0.0,0.0,0.29,0.635,0.635,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.319,0,0
