occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,Vacancy,Power Outage
0.8,0.129,0.129,0.0,0.0,0.0,0.0,0.338,0.53,0.53,0.0,0.0,0.0,0,0
0.8,0.22,0.22,0.0,0.0,0.0,0.0,0.345,0.601,0.601,0.0,0.0,0.0,0,0
0.8,0.22,0.22,0.0,0.0,0.0,0.0,0.345,0.601,0.601,0.0,0.0,0.0,0,0
0.8,0.305,0.305,0.0,0.0,0.0,0.0,0.388,0.669,0.669,0.0,0.0,0.0,0,0
0.8,0.305,0.305,0.0,0.0,0.0,0.0,0.388,0.669,0.669,0.0,0.0,0.0,0,0
0.4,0.137,0.137,0.0,0.0,0.0,0.0,0.27,0.533,0.533,0.0,0.0,0.0,0,0
0.4,0.137,0.137,0.0,0.0,0.0,0.0,0.27,0.533,0.533,0.0,0.0,0.0,0,0
0.4,0.137,0.137,0.0,0.0,0.0,0.0,0.27,0.533,0.533,0.0,0.0,0.0,0,0
0.4,0.137,0.137,0.0,0.0,0.0,0.0,0.27,0.533,0.533,0.0,0.0,0.0,0,0
0.4,0.135,0.135,0.0,0.0,0.0,0.0,0.273,0.533,0.533,0.0,0.0,0.0,0,0
0.6,0.22,0.22,0.0,0.0,0.0,0.0,0.289,0.601,0.601,0.0,0.0,0.0686,0,0
0.6,0.22,0.22,0.0,0.0,0.0,0.0,0.289,0.601,0.601,0.0,0.0,0.0,0,0
0.6,0.22,0.22,0.0,0.0,0.0,0.0,0.289,0.601,0.601,0.0,0.0,0.0,0,0
0.6,0.212,0.212,0.0,0.0,0.0,0.0,0.294,0.609,0.609,0.0,0.0,0.0,0,0
0.6,0.212,0.212,0.0,0.0,0.0,0.0,0.294,0.609,0.609,0.0,0.0,0.0,0,0
0.6,0.212,0.212,1.0,0.0,0.0,0.0,0.294,0.609,0.609,0.0,0.0,0.0,0,0
0.8,0.294,0.294,1.0,0.0,0.0,0.0,0.313,0.681,0.681,0.0,0.0,0.0686,0,0
0.6,0.207,0.207,0.0667,0.0,0.0,0.0,0.289,0.616,0.616,0.0,0.0,0.274,0,0
0.6,0.207,0.207,0.0,0.0,0.0,0.0,0.289,0.616,0.616,0.0,0.0,0.0686,0,0
0.6,0.207,0.207,0.0,0.0,0.0,0.0,0.289,0.616,0.616,0.0,0.0,0.0,0,0
0.6,0.207,0.207,0.0,0.0,0.0,0.0,0.289,0.616,0.616,0.0,0.0,0.0,0,0
0.6,0.284,0.284,0.0,0.0,0.0,0.0,0.338,0.692,0.692,0.0,0.0,0.0,0,0
0.6,0.284,0.284,0.0,0.0,0.0,0.0,0.338,0.692,0.692,0.0,0.0,0.0,0,0
0.6,0.284,0.284,0.0,0.0,0.0,0.0,0.338,0.692,0.692,0.0,0.0,0.0,0,0
0.8,0.284,0.284,1.0,0.0,0.0,0.0,0.338,0.692,0.692,0.0,0.0,0.0,0,0
0.8,0.284,0.284,1.0,0.0,0.0,0.0,0.363,0.681,0.681,0.0,0.0,0.0686,0,0
0.8,0.284,0.284,0.0667,0.0,0.0,0.0,0.363,0.681,0.681,0.0,0.0,0.0686,0,0
0.8,0.363,0.363,0.0,0.0,0.0,0.0,0.398,0.752,0.752,0.0,0.0,0.0,0,0
0.8,0.363,0.363,0.0,0.0,0.667,0.0,0.398,0.752,0.752,0.0,0.181,0.0686,0,0
0.8,0.373,0.373,0.0,0.0,0.267,0.0,0.41,0.782,0.782,0.0,0.26,0.0,0,0
0.8,0.373,0.373,0.0,0.0,0.0,0.333,0.41,0.782,0.782,0.0,0.166,0.0,0,0
1.0,0.454,0.454,0.0,0.0,0.0,1.0,0.447,0.862,0.862,0.0,0.356,0.0,0,0
1.0,0.454,0.454,1.0,0.0,0.0,0.8,0.447,0.862,0.862,0.0,0.0181,0.206,0,0
1.0,0.414,0.414,0.0,0.0,0.0,0.0,0.488,0.812,0.812,0.0,0.0,0.274,0,0
1.0,0.414,0.414,0.0,0.0,0.0,0.0,0.488,0.812,0.812,0.0,0.0,0.274,0,0
1.0,0.414,0.414,0.0,0.0,0.0,0.0,0.488,0.812,0.812,0.0,0.0,0.0686,0,0
1.0,0.414,0.414,0.0,0.0,0.0,0.0,0.488,0.812,0.812,0.0,0.0,0.409,0,0
1.0,0.637,0.637,0.0,0.0,0.0,0.0,0.741,0.974,0.974,0.0,0.0,0.0686,0,0
1.0,0.637,0.637,0.0,0.0,0.0,0.0,0.741,0.974,0.974,0.0,0.0,0.254,0,0
1.0,0.637,0.637,0.0,0.0,0.0,0.0,0.741,0.974,0.974,0.0,0.0,0.23,0,0
1.0,0.637,0.637,0.0,0.0,0.0,0.0,0.741,0.974,0.974,0.0,0.0,0.206,0,0
0.8,0.684,0.684,0.0,0.8,0.0,0.0,0.756,0.887,0.887,0.0,0.0,0.243,0,0
0.8,0.684,0.684,0.0,1.0,0.0,0.0,0.756,0.887,0.887,0.492,0.0,0.0,0,0
0.8,0.684,0.684,0.0,1.0,0.0,0.0,0.756,0.887,0.887,0.322,0.0,0.137,0,0
0.8,0.684,0.684,0.0,1.0,0.0,0.0,0.756,0.887,0.887,0.517,0.0,0.147,0,0
0.8,0.807,0.807,0.0,0.467,0.0,0.0,0.801,0.842,0.842,0.194,0.0,0.0686,0,0
0.8,0.807,0.807,0.0,0.0,0.0,0.0,0.801,0.842,0.842,0.231,0.0,0.137,0,0
0.8,0.807,0.807,0.0,0.0,0.0,0.0,0.801,0.842,0.842,0.285,0.0,0.182,0,0
0.8,0.807,0.807,0.0,0.0,0.0,0.0,0.801,0.842,0.842,0.306,0.0,0.0606,0,0
0.8,0.78,0.78,0.0,0.0,0.0,0.0,0.846,0.797,0.797,0.372,0.0,0.137,0,0
0.8,0.78,0.78,0.0,0.0,0.0,0.0,0.846,0.797,0.797,0.649,0.0,0.0,0,0
0.8,0.597,0.597,0.0,0.0,0.0,0.0,0.699,0.714,0.714,0.174,0.0,0.137,0,0
0.8,0.597,0.597,0.0,0.0,0.0,0.0,0.699,0.714,0.714,0.0,0.0,0.274,0,0
1.0,0.339,0.339,0.0,0.0,0.0,0.0,0.541,0.616,0.616,0.0,0.0,0.0,0,0
1.0,0.339,0.339,0.0,0.0,0.0,0.0,0.541,0.616,0.616,0.0,0.0,0.0,0,0
1.0,0.339,0.339,0.0,0.0,0.0,0.0,0.541,0.616,0.616,0.0,0.0,0.0,0,0
1.0,0.339,0.339,0.0,0.0,0.0,0.0,0.541,0.616,0.616,0.0,0.0,0.0,0,0
1.0,0.174,0.174,0.0,0.0,0.0,0.0,0.371,0.522,0.522,0.0,0.0,0.0686,0,0
1.0,0.174,0.174,0.0,0.0,0.0,0.0,0.371,0.522,0.522,0.0,0.0,0.0,0,0
1.0,0.174,0.174,0.0,0.0,0.0,0.0,0.371,0.522,0.522,0.0,0.0,0.411,0,0
1.0,0.174,0.174,0.0,0.0,0.0,0.0,0.371,0.522,0.522,0.0,0.0,0.0686,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0686,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.206,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0686,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.171,0.171,0.0,0.0,0.0,0.0,0.395,0.556,0.556,0.0,0.0,0.0,0,0
1.0,0.171,0.171,0.0,0.0,0.0,0.0,0.395,0.556,0.556,0.0,0.0,0.0,0,0
1.0,0.232,0.232,0.0,0.0,0.0,0.0,0.464,0.602,0.602,0.0,0.0,0.107,0,0
1.0,0.232,0.232,0.0,0.0,0.0,0.0,0.464,0.602,0.602,0.0,0.0,0.0,0,0
1.0,0.447,0.447,0.0,0.0,0.0,0.0,0.657,0.787,0.787,0.0,0.0,0.0,0,0
1.0,0.447,0.447,0.0,0.0,0.0,0.0,0.657,0.787,0.787,0.0,0.0,0.204,0,0
1.0,0.447,0.447,0.0,0.0,0.0,0.0,0.657,0.787,0.787,0.0,0.0,0.0764,0,0
1.0,0.447,0.447,0.0,0.0,0.0,0.0,0.657,0.787,0.787,0.0,0.0,0.0,0,0
1.0,0.475,0.475,0.0,0.0,0.0,0.0,0.475,0.806,0.806,0.0,0.0,0.176,0,0
1.0,0.475,0.475,0.0,0.0,0.667,0.0,0.475,0.806,0.806,0.0,0.287,0.0,0,0
1.0,0.475,0.475,0.0,0.0,0.267,0.0,0.475,0.806,0.806,0.0,0.399,0.0,0,0
1.0,0.475,0.475,0.0,0.0,0.0,0.333,0.475,0.806,0.806,0.0,0.181,0.307,0,0
1.0,0.489,0.489,0.0,0.0,0.0,1.0,0.322,0.806,0.806,0.0,0.175,0.0246,0,0
1.0,0.489,0.489,0.0,0.0,0.0,0.8,0.322,0.806,0.806,0.0,0.218,0.0,0,0
1.0,0.489,0.489,0.0,0.0,0.0,0.0,0.322,0.806,0.806,0.0,0.713,0.22,0,0
1.0,0.489,0.489,0.0,0.0,0.0,0.0,0.322,0.806,0.806,0.0,0.0423,0.926,0,0
1.0,0.475,0.475,0.0,0.0,0.0,0.0,0.336,0.806,0.806,0.0,0.181,0.175,0,0
1.0,0.475,0.475,0.0,0.0,0.0,0.0,0.336,0.806,0.806,0.0,0.254,0.206,0,0
1.0,0.475,0.475,0.0,0.0,0.0,0.0,0.336,0.806,0.806,0.0,0.314,0.421,0,0
1.0,0.475,0.475,0.0,0.0,0.0,0.0,0.336,0.806,0.806,0.0,0.653,0.155,0,0
1.0,0.457,0.457,0.0,0.0,0.0,0.0,0.35,0.824,0.824,0.0,0.0695,0.0,0,0
1.0,0.457,0.457,0.0,0.0,0.0,0.0,0.35,0.824,0.824,0.0,0.157,0.274,0,0
1.0,0.457,0.457,0.0,0.0,0.0,0.0,0.35,0.824,0.824,0.0,0.58,0.0686,0,0
1.0,0.457,0.457,0.0,0.0,0.0,0.0,0.35,0.824,0.824,0.0,0.471,0.0686,0,0
1.0,0.444,0.444,1.0,0.0,0.0,0.0,0.336,0.843,0.843,0.0,0.19,0.0686,0,0
1.0,0.444,0.444,0.0,0.0,0.0,0.0,0.336,0.843,0.843,0.0,0.245,0.0,0,0
1.0,0.444,0.444,0.0,0.0,0.0,0.0,0.336,0.843,0.843,0.0,0.166,0.0,0,0
1.0,0.444,0.444,0.0,0.0,0.0,0.0,0.336,0.843,0.843,0.0,0.218,0.0,0,0
0.8,0.362,0.362,0.0,0.0,0.0,0.0,0.365,0.767,0.767,0.0,0.801,0.0,0,0
0.8,0.362,0.362,0.0,0.0,0.0,0.0,0.365,0.767,0.767,0.0,0.338,0.0,0,0
0.8,0.362,0.362,0.0,0.8,0.0,0.0,0.365,0.767,0.767,0.0,0.0,0.0686,0,0
1.0,0.44,0.44,0.0,1.0,0.0,0.0,0.392,0.843,0.843,0.264,0.0,0.0,0,0
1.0,0.441,0.441,0.0,1.0,0.0,0.0,0.433,0.824,0.824,0.223,0.0,0.0,0,0
1.0,0.441,0.441,0.0,1.0,0.0,0.0,0.433,0.824,0.824,0.558,0.0,0.0686,0,0
1.0,0.441,0.441,0.0,0.467,0.0,0.0,0.433,0.824,0.824,0.273,0.0,0.0,0,0
1.0,0.441,0.441,0.0,0.0,0.0,0.0,0.433,0.824,0.824,0.376,0.0,0.0,0,0
1.0,0.454,0.454,0.0,0.0,0.0,0.0,0.447,0.862,0.862,0.0,0.0,0.0,0,0
0.8,0.373,0.373,0.0,0.0,0.0,0.0,0.41,0.782,0.782,0.0,0.0,0.0,0,0
0.8,0.373,0.373,0.0,0.0,0.0,0.0,0.41,0.782,0.782,0.0,0.0,0.0,0,0
0.8,0.292,0.292,0.0,0.0,0.0,0.0,0.372,0.703,0.703,0.0,0.0,0.0686,0,0
0.8,0.323,0.323,0.0,0.0,0.0,0.0,0.43,0.726,0.726,0.0,0.0,0.0,0,0
0.8,0.414,0.414,0.0,0.0,0.0,0.0,0.488,0.812,0.812,0.0,0.0,0.0686,0,0
0.8,0.414,0.414,0.0,0.0,0.0,0.0,0.488,0.812,0.812,0.0,0.0,0.206,0,0
0.8,0.414,0.414,1.0,0.0,0.0,0.0,0.488,0.812,0.812,0.0,0.0,0.274,0,0
0.8,0.519,0.519,0.0,0.0,0.0,0.0,0.644,0.872,0.872,0.0,0.0,0.0686,0,0
0.8,0.519,0.519,0.0,0.0,0.0,0.0,0.644,0.872,0.872,0.0,0.0,0.0,0,0
0.8,0.519,0.519,0.0,0.0,0.0,0.0,0.644,0.872,0.872,0.0,0.0,0.0,0,0
1.0,0.637,0.637,0.0,0.0,0.667,0.0,0.741,0.974,0.974,0.0,0.26,0.0,0,0
1.0,0.842,0.842,0.0,0.0,0.267,0.0,0.881,0.993,0.993,0.0,0.0363,0.0,0,0
1.0,0.842,0.842,0.0,0.0,0.0,0.333,0.881,0.993,0.993,0.0,0.332,0.0686,0,0
1.0,0.842,0.842,0.0,0.0,0.0,1.0,0.881,0.993,0.993,0.0,0.287,0.0686,0,0
1.0,0.842,0.842,0.0,0.0,0.0,1.0,0.881,0.993,0.993,0.0,0.435,0.0,0,0
1.0,0.996,0.996,0.0,0.0,0.0,1.0,0.937,0.937,0.937,0.0,0.166,0.0,0,0
1.0,0.996,0.996,0.0,0.0,0.0,1.0,0.937,0.937,0.937,0.0,0.0423,0.0,0,0
1.0,0.996,0.996,0.0,0.0,0.0,1.0,0.937,0.937,0.937,0.0,0.459,0.0686,0,0
1.0,0.996,0.996,0.0,0.0,0.0,0.0667,0.937,0.937,0.937,0.0,0.529,0.0686,0,0
1.0,0.962,0.962,0.0,0.0,0.0,0.0,0.993,0.88,0.88,0.0,0.329,0.0,0,0
1.0,0.962,0.962,0.0,0.0,0.0,0.0,0.993,0.88,0.88,0.0,0.157,0.0,0,0
1.0,0.962,0.962,0.0,0.0,0.0,0.0,0.993,0.88,0.88,0.0,0.408,0.0,0,0
1.0,0.962,0.962,0.0,0.0,0.0,0.0,0.993,0.88,0.88,0.0,0.0967,0.0,0,0
1.0,0.773,0.773,0.0,0.0,0.0,0.0,0.965,0.843,0.843,0.0,0.218,0.198,0,0
1.0,0.628,0.628,0.0,0.0,0.0,0.0,0.823,0.767,0.767,0.0,0.399,0.162,0,0
1.0,0.483,0.483,0.0,0.0,0.0,0.0,0.682,0.692,0.692,0.0,0.0,0.0,0,0
1.0,0.483,0.483,0.0,0.0,0.0,0.0,0.682,0.692,0.692,0.0,0.0,0.205,0,0
1.0,0.299,0.299,0.0,0.0,0.0,0.0,0.485,0.579,0.579,0.0,0.0,0.488,0,0
1.0,0.174,0.174,0.0,0.0,0.0,0.0,0.371,0.522,0.522,0.0,0.0,0.274,0,0
1.0,0.174,0.174,0.0,0.0,0.0,0.0,0.371,0.522,0.522,0.0,0.0,0.0,0,0
1.0,0.174,0.174,0.0,0.0,0.0,0.0,0.371,0.522,0.522,0.0,0.0,0.0,0,0
1.0,0.0892,0.0892,0.0,0.0,0.0,0.0,0.346,0.507,0.507,0.0,0.0,0.137,0,0
1.0,0.0892,0.0892,0.0,0.0,0.0,0.0,0.346,0.507,0.507,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0686,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.11,0.11,0.0,0.0,0.0,0.0,0.326,0.511,0.511,0.0,0.0,0.0,0,0
1.0,0.171,0.171,0.0,0.0,0.0,0.0,0.395,0.556,0.556,0.0,0.0,0.0,0,0
1.0,0.232,0.232,0.0,0.0,0.0,0.0,0.464,0.602,0.602,0.0,0.0,0.17,0,0
0.8,0.171,0.171,0.0,0.0,0.0,0.0,0.395,0.556,0.556,0.0,0.0,0.0,0,0
0.8,0.209,0.209,0.0,0.0,0.0,0.0,0.418,0.594,0.594,0.0,0.0,0.0,0,0
0.6,0.129,0.129,1.0,0.0,0.0,0.0,0.338,0.53,0.53,0.0,0.0,0.0,0,0
0.6,0.209,0.209,1.0,0.0,0.0,0.0,0.418,0.594,0.594,0.0,0.0,0.0,0,0
0.6,0.209,0.209,0.0667,0.0,0.0,0.0,0.418,0.594,0.594,0.0,0.0,0.0,0,0
0.6,0.22,0.22,0.0,0.0,0.0,0.0,0.345,0.601,0.601,0.0,0.0,0.0,0,0
0.4,0.22,0.22,0.0,0.0,0.0,0.0,0.345,0.601,0.601,0.0,0.0,0.0,0,0
0.4,0.22,0.22,0.0,0.0,0.0,0.0,0.345,0.601,0.601,0.0,0.0,0.205,0,0
0.4,0.22,0.22,0.0,0.0,0.0,0.0,0.345,0.601,0.601,0.0,0.0,0.0512,0,0
0.2,0.137,0.137,0.0,0.0,0.0,0.0,0.27,0.533,0.533,0.0,0.0,0.0,0,0
0.2,0.137,0.137,0.0,0.0,0.0,0.0,0.27,0.533,0.533,0.0,0.0,0.0,0,0
0.4,0.225,0.225,0.0,0.0,0.0,0.0,0.283,0.601,0.601,0.0,0.0,0.154,0,0
0.4,0.225,0.225,0.0,0.0,0.0,0.0,0.283,0.601,0.601,0.0,0.0,0.137,0,0
0.4,0.22,0.22,0.0,0.0,0.0,0.0,0.289,0.601,0.601,0.0,0.0,0.0,0,0
0.6,0.305,0.305,0.0,0.0,0.0,0.0,0.304,0.669,0.669,0.0,0.0,0.0,0,0
0.6,0.305,0.305,0.0,0.0,0.0,0.0,0.304,0.669,0.669,0.0,0.0,0.274,0,0
0.6,0.305,0.305,0.0,0.0,0.0,0.0,0.304,0.669,0.669,0.0,0.0,0.137,0,0
0.6,0.294,0.294,0.0,0.0,0.0,0.0,0.313,0.681,0.681,0.0,0.0,0.0686,0,0
0.6,0.294,0.294,0.0,0.0,0.0,0.0,0.313,0.681,0.681,0.0,0.0,0.0,0,0
0.4,0.212,0.212,0.0,0.0,0.0,0.0,0.294,0.609,0.609,0.0,0.0,0.0686,0,0
0.4,0.212,0.212,0.0,0.0,0.0,0.0,0.294,0.609,0.609,0.0,0.0,0.0,0,0
0.6,0.286,0.286,0.0,0.0,0.0,0.0,0.304,0.692,0.692,0.0,0.0,0.203,0,0
1.0,0.444,0.444,1.0,0.0,0.0,0.0,0.336,0.843,0.843,0.0,0.0,0.094,0,0
